All traffic signals
PX,Main,Mid Block,Side 1,Side 2,Private Access,Additional Info,Geo ID,Node ID,X,Y,Latitude,Longitude,Activation Date,Signal System,Non system,Mode of Control,Pedestrian Walk speed,APS,Transit Preempt,Fire preempt,Rail preempt,No. of Signalized Approaches
"0116","AVENUE RD","","CHAPLIN CRES","","","","1138872","13458353","312348.3","4839652.12","43.698761","-79.406076","1948-09-12 00:00:00.0","SCOOT","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0117","AVENUE RD","","ST CLEMENTS AVE","","","","4030552","13456543","311945.91","4840935","43.710333","-79.411119","1946-06-20 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0118","AVENUE RD","","GLENGROVE AVE W","","","","8322761","13455466","311756.53","4841669","43.71696","-79.413444","1948-09-24 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0119","AVENUE RD","","LAWRENCE AVE W","","","","444568","13454662","311583.75","4842259.5","43.7222401","-79.415589","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0120","AVENUE RD","","FAIRLAWN AVE","","","","444081","13453915","311398.03","4842886.5","43.7279","-79.417894","1958-01-31 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0121","AVENUE RD","","BROOKE AVE","","","","10923887","13453045","311269.09","4843480","43.7332","-79.41951","1958-01-31 00:00:00.0","SCOOT","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0122","AVENUE RD","","DUNBLAINE AVE","","","","443111","13452638","311220.22","4843777.5","43.7359103","-79.4201","1957-07-18 00:00:00.0","SCOOT","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0123","AVENUE RD","","WILSON AVE","","","","442716","13452017","311095.43","4844216.01","43.7398627","-79.421636","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0124","YONGE ST","","YORK MILLS RD","WILSON AVE","","","442021","13451297","312296.81","4844692.53","43.744121","-79.406724","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0125","YONGE ST","","SHEPPARD AVE","","","","9065947","13448689","311955.49","4846620.65","43.7615144","-79.410903","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0126","YONGE ST","","EMPRESS AVE","PARK HOME AVE","","","7131365","13447597","311796.24","4847483.2","43.7692945","-79.412931","1959-01-29 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0127","YONGE ST","","CHURCH AVE","CHURCHILL AVE","","","438495","13446936","311705.07","4847983.49","43.773798","-79.414034","1960-07-27 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","1","","4"
"0128","YONGE ST","","FINCH AVE","","","","9011793","13446142","311579.857","4848648.953","43.77979","-79.41556","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0129","YONGE ST","","CUMMER AVE","DREWRY AVE","","","7172010","13445250","311436.34","4849459.81","43.7870804","-79.417327","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0130","YONGE ST","","MADAWASKA AVE","MOORE PARK AVE","","","436828","13444390","311301.67","4850208.61","43.7938145","-79.418991","1958-01-31 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0131","YONGE ST","","STEELES AVE","","","","436631","13443870","311215.15","4850674","43.798049","-79.420064","1958-01-31 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0132","MOUNT PLEASANT RD","","ELM AVE","","","","7950526","13462712","314445.13","4836962","43.6745775","-79.380161","1950-02-06 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0133","MOUNT PLEASANT RD","","INGLEWOOD DR","","","","1139369","13460221","314169.31","4838492.5","43.6883196","-79.383542","1950-05-19 00:00:00.0","MTSS","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0134","MOUNT PLEASANT RD","","ST CLAIR AVE E","","","","1139253","13459852","314189.66","4838720.5","43.690374","-79.383288","1950-05-23 00:00:00.0","MTSS","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0135","MOUNT PLEASANT RD","","MOORE AVE","","","","1139081","13459279","314081.28","4839076","43.6936038","-79.3846212","1957-02-15 00:00:00.0","MTSS","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0136","MOUNT PLEASANT RD","","MERTON ST","","","","30040259","13458404","313934.5","4839587","43.6982046","-79.386448","1948-09-12 00:00:00.0","MTSS","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0137","MOUNT PLEASANT RD","","DAVISVILLE AVE","","","","1138783","13458104","313894.275","4839824.489","43.7003222","-79.386937","1948-09-28 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0138","MOUNT PLEASANT RD","","MANOR RD E","","","","1138526","13457453","313764.94","4840266.5","43.7043099","-79.388524","1957-02-17 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0139","MOUNT PLEASANT RD","","BROADWAY AVE","","","","1138214","13456361","313549.9","4841025.69","43.711129","-79.391181","1953-02-16 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0140","MOUNT PLEASANT RD","","BLYTHWOOD RD","","","","1137998","13455270","313312.81","4841776.54","43.7178824","-79.394131","1948-08-22 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0141","MOUNT PLEASANT RD","","ST LEONARDS AVE","","","","1137910","13454606","313187.23","4842268.88","43.7223099","-79.395694","1966-08-14 00:00:00.0","TransSuite","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0142","MOUNT PLEASANT RD","","LAWRENCE AVE E","","","","1137782","13454075","313099.179","4842705.224","43.7262370376089","-79.3967905640602","1953-02-23 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0143","KINGSTON RD","","MORNINGSIDE AVE","","","","107942","13446901","329993.46","4847675.661","43.770604","-79.186884","1962-03-23 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0144","KINGSTON RD","","LAWRENCE AVE E","","","","8100562","13447347","329773.91091","4847346.0540258","43.7676558","-79.189555","1960-01-21 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0145","KINGSTON RD","","GALLOWAY RD","","","","12786481","13448187","329363.0017","4846718.0026","43.7621101","-79.1947327","1958-01-31 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","1","","4"
"0146","KINGSTON RD","","GUILDWOOD PKWY","CROMWELL RD","","","14114439","13449983","328464.8314","4845341.9387","43.749649","-79.205992","1962-12-11 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","0","","4"
"0147","KINGSTON RD","","EGLINTON AVE E","","","","110384","13450880","328007.558","4844681.002","43.7437557","-79.211651","1956-05-04 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0148","KINGSTON RD","","MARKHAM RD","","","","9011534","13451718","327576.7","4844130.11","43.738817","-79.217042","1960-10-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0149","KINGSTON RD","","MCCOWAN RD","CATHEDRAL BLUFFS DR","","","9011590","13453920","326343.120755","4842612.99491","43.725113","-79.232452","1964-12-02 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","1","","4"
"0150","KINGSTON RD","","ST CLAIR AVE E","BROOKLAWN AVE","","","111742","13454337","326046.855","4842255.421","43.721858","-79.236215","1958-01-12 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0151","KINGSTON RD","","MIDLAND AVE","","","","8794156","13456025","325076.765595","4841049.69089","43.711111","-79.248196","1957-01-01 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0152","KINGSTON RD","","SANDOWN AVE","","","","112444","13456405","324950.07915","4840788.8897","43.7087694","-79.249759","1963-01-21 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0153","KINGSTON RD","","CLAREMORE AVE","CLIFFSIDE DR","","","112545","13457171","324709.6373","4840252.3041","43.703931","-79.252775","1958-01-31 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0154","KINGSTON RD","","BIRCHMOUNT RD","","","","2215096","13459028","323942.58","4839038.35","43.6930141","-79.262326","1961-06-23 00:00:00.0","MTSS","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0155","KINGSTON RD","","BIRCHCLIFF AVE","","","","113039","13459344","323748.1401","4838863.6792","43.691469","-79.264762","1958-01-31 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0156","KINGSTON RD","","WARDEN AVE","","","","113124","13460017","323252.2","4838448.94","43.6877698","-79.270928","1958-01-31 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0157","KINGSTON RD","","FALLINGBROOK RD","","","","113230","13461056","322582.86","4837835.96","43.6822709","-79.279219","1958-01-31 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0158","KINGSTON RD","","VICTORIA PARK AVE","","","","10367572","13461342","322194.76","4837674.27","43.6808074","-79.284041","1948-12-15 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0159","KINGSTON RD","","BEECH AVE","","","","5543523","13461467","321660.01","4837610.58","43.6802604","-79.2907","1953-05-03 00:00:00.0","Awaiting TransSuite Control","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","3"
"0160","KINGSTON RD","","MAIN ST","SOUTHWOOD DR","","","9949892","13461728","321069.41286","4837457.50936","43.678903","-79.29801","1948-12-15 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0161","KINGSTON RD","","WAVERLEY RD","BROOKSIDE DR","","","7705229","0","320588.734","4837244.629","43.67695","-79.304104","1957-03-01 00:00:00.0","MTSS","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0162","KINGSTON RD","","WOODBINE AVE","","","","4833213","13462643","320272.24","4836904.91","43.67394","-79.307902","1929-06-09 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0163","KINGSTON RD","","DUNDAS ST E","DIXON AVE","","","2735476","13463293","320010.72","4836465","43.669951","-79.311169","1953-03-03 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0164","KINGSTON RD","","BRIMLEY RD","BRIMLEY RD S","","","112019","13454867","325704.7752","4841841.0424","43.718239","-79.240372","1964-05-11 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0165","CHURCH ST","","PARK RD","","","","14021125","13463129","314073.25","4836698.5","43.672219","-79.384788","1966-08-08 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0166","UNIVERSITY AVE","","ARMOURY ST","","","","6349934","13466234","313852.305","4834580.175","43.653099","-79.387585","1965-09-17 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","3"
"0167","BAYVIEW AVE","","NESBITT DR","","","","1328","13459122","315563.3963","4839135.5105","43.694104","-79.366284","1959-12-17 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"0168","QUEEN ST E","","COXWELL AVE","","","","8417281","13463942","319574.53","4836062.5","43.666345","-79.316558","1948-10-15 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","4"
"0169","BAYVIEW AVE","","MOORE AVE","","","","1151","13458625","315122.88","4839430.5","43.6967298","-79.371732","1960-03-15 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0170","BAYVIEW AVE","","MCRAE DR","MERTON ST","","","9278734","13457987","314990.22","4839896","43.70096","-79.373324","1962-07-27 00:00:00.0","SCOOT","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0171","BAYVIEW AVE","","MILLWOOD RD","","","","774","13457422","314889.72","4840265.5","43.7042575","-79.374587","1960-03-21 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0172","BAYVIEW AVE","","MANOR RD E","FLEMING CRES","","","9340683","13456999","314805.94","4840562","43.7069178","-79.375617","1958-09-26 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0173","AVENUE RD","","EDMUND AVE","","","","7992927","13461334","312862.533","4837849.068","43.6825716","-79.39976","1965-08-16 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"0174","QUEEN ST E","","RIVER ST","","","","8754180","13465478","316354.83","4835057.74","43.6574","-79.35654","1954-04-11 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"0175","RIVER ST","","SHUTER ST","","","","7635788","13465144","316281.0567","4835296.6617","43.659502","-79.357445","1957-07-01 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0176","GERRARD ST E","","RIVER ST","","","","14020230","13464490","316136.1","4835761.16","43.6636874","-79.35923","1954-06-15 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"0177","BAYVIEW AVE","","RIVER ST","","","","5070833","13464116","316288.1293","4836001.5531","43.6658819","-79.357365","1959-09-30 00:00:00.0","TransSuite","","FXT","N/A","0","","","","3"
"0178","DANFORTH AVE","","SIBLEY AVE","","","","10878526","13459659","321496.71259","4838718.18549","43.6902727","-79.292675","1964-04-09 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","3"
"0179","BAYVIEW AVE","","BROADWAY AVE","","","","270","13455882","314645.77","4841329.59","43.7139","-79.377589","1961-05-10 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"0180","DUNDAS ST W","","OSSINGTON AVE","","","","14019838","13466940","311174.6663","4834157.759","43.6493419","-79.42078","1929-04-09 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","1","","","4"
"0181","DUNDAS ST W","","LANSDOWNE AVE","","","","8566547","13466826","309645.95","4834249.22","43.6501405","-79.439714","1948-10-14 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"0182","DUNDAS ST W","","DOVERCOURT RD","","","","1145627","13466923","310854.45","4834168.99","43.6494457","-79.424738","1955-05-16 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"0183","DUNDAS ST W","","BROCK AVE","","","","8128443","13466862","309979.02","4834218.52","43.6498834","-79.435598","1952-12-17 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","4"
"0184","YORKLAND RD","","HERONS HILL WAY","PRIVATE ACCESS","","","20233507","20233509","317896.9952","4848061.9323","43.7744125","-79.337132","1981-06-25 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0185","JANE ST","","DUNDAS ST W","","","","10575986","13464451","305494.8833","4835976.9083","43.665693","-79.491175","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0186","DUNDAS ST W","","RUNNYMEDE RD","","","","14015195","13464461","306227.20647","4835959.75305","43.665584","-79.482104","1948-10-22 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0187","DUNDAS ST W","","PACIFIC AVE","","","","9085868","13464436","307315.10739","4835947.070608","43.6654376","-79.468576","1961-09-29 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0188","DUNDAS ST W","","KEELE ST","","","","14014794","13464438","307642.441","4835940.844","43.6653881","-79.464561","1928-04-07 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","1","","4"
"0189","BAYVIEW AVE","265m SOUTH OF","POST RD","PRIVATE ACCESS","GRANITE CLUB/BOB RUMBLE CENTRE","","443573","0","314332.53","4843574","43.7340769","-79.381419","1978-01-13 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0190","DUFFERIN ST","","DUNDAS ST W","","","","9340282","13466894","310313.73","4834192.22","43.6496233","-79.431438","1948-11-17 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"0191","EGLINTON AVE E","","BELLAMY RD N","PRIVATE ACCESS","GO STATION","","110754","13451513","326366.5","4844291","43.740245","-79.232044","1965-05-18 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"0192","EGLINTON AVE E","","MCCOWAN RD","","","","8985453","13451762","325858.94","4844133","43.7388424","-79.238405","1966-10-28 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0193","BAY ST","","GROSVENOR ST","","","","7762728","13464728","313947.57","4835620.31","43.6625165","-79.38637","1966-11-21 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0194","ST CLAIR AVE W","","EARLSCOURT AVE","","","","8680014","13462446","309022.88","4837230.47","43.676982","-79.447423","1966-11-17 00:00:00.0","MTSS","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","1","","3"
"0195","DIXON RD","","CITY VIEW DR","KELFIELD ST","","","8232467","13460340","298571.547","4838699.102","43.6902252003248","-79.577032327652","1966-12-12 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0196","DUNDAS ST W","","BATHURST ST","","","","1145100","13466407","312364.9","4834489.79","43.652296","-79.406015","1953-08-27 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","4"
